id,created_at,record_number,pdf_link,result_page,parent_page_num,num_pages
555,2025-03-19 00:48:21.371897+00,104-10183-10384,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10183-10384.pdf,55,55,1
563,2025-03-19 00:48:26.206878+00,104-10185-10105,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10105.pdf,56,56,2
566,2025-03-19 00:48:27.397725+00,104-10185-10117,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10117.pdf,56,56,3
569,2025-03-19 00:48:28.623449+00,104-10185-10171,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10171.pdf,56,56,1
571,2025-03-19 00:48:29.768524+00,104-10185-10209,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10209.pdf,56,56,1
574,2025-03-19 00:48:32.052204+00,104-10185-10234,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10234.pdf,57,57,1
577,2025-03-19 00:48:33.34532+00,104-10185-10244,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10244.pdf,57,57,7
578,2025-03-19 00:48:34.375698+00,104-10185-10248,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10248.pdf,57,57,1
580,2025-03-19 00:48:34.485347+00,104-10185-10253,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10185-10253.pdf,57,57,1
582,2025-03-19 00:48:37.827766+00,104-10186-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10004.pdf,58,58,1
585,2025-03-19 00:48:38.973842+00,104-10186-10037,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10037.pdf,58,58,1
588,2025-03-19 00:48:40.199601+00,104-10186-10264,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10264.pdf,58,58,2
591,2025-03-19 00:48:41.409044+00,104-10186-10308,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10308.pdf,58,58,7
592,2025-03-19 00:48:43.715553+00,104-10186-10382,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10382.pdf,59,59,1
593,2025-03-19 00:48:43.741259+00,104-10186-10309,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10309.pdf,59,59,9
594,2025-03-19 00:48:43.752779+00,104-10186-10410,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10186-10410.pdf,59,59,4
595,2025-03-19 00:48:45.186745+00,104-10187-10003,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10003.pdf,59,59,126
596,2025-03-19 00:48:45.424325+00,104-10187-10009,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10009.pdf,59,59,186
597,2025-03-19 00:48:45.908534+00,104-10187-10014,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10014.pdf,59,59,286
598,2025-03-19 00:48:46.64424+00,104-10187-10030,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10030.pdf,59,59,168
599,2025-03-19 00:48:46.678103+00,104-10187-10071,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10071.pdf,59,59,3
600,2025-03-19 00:48:47.147589+00,104-10187-10103,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10103.pdf,59,59,3
601,2025-03-19 00:48:47.870289+00,104-10187-10109,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10109.pdf,59,59,3
602,2025-03-19 00:48:50.176876+00,104-10187-10111,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10111.pdf,60,60,1
603,2025-03-19 00:48:50.203931+00,104-10187-10113,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10113.pdf,60,60,2
604,2025-03-19 00:48:50.22303+00,104-10187-10110,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10110.pdf,60,60,2
605,2025-03-19 00:48:51.385005+00,104-10187-10117,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10117.pdf,60,60,1
606,2025-03-19 00:48:51.439214+00,104-10187-10146,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10146.pdf,60,60,1
607,2025-03-19 00:48:51.444768+00,104-10187-10142,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10142.pdf,60,60,1
608,2025-03-19 00:48:52.575462+00,104-10187-10147,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10147.pdf,60,60,1
609,2025-03-19 00:48:52.587154+00,104-10187-10149,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10149.pdf,60,60,1
610,2025-03-19 00:48:52.63048+00,104-10187-10174,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10174.pdf,60,60,1
611,2025-03-19 00:48:53.768506+00,104-10187-10208,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10187-10208.pdf,60,60,2
612,2025-03-19 00:48:56.271567+00,104-10188-10003,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10003.pdf,61,61,79
613,2025-03-19 00:48:56.54563+00,104-10188-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10000.pdf,61,61,221
614,2025-03-19 00:48:57.005659+00,104-10188-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10001.pdf,61,61,119
615,2025-03-19 00:48:57.630512+00,104-10188-10012,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10012.pdf,61,61,78
616,2025-03-19 00:48:57.758621+00,104-10188-10015,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10015.pdf,61,61,30
619,2025-03-19 00:48:59.078163+00,104-10192-10110,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10110.pdf,61,61,56
622,2025-03-19 00:49:02.336293+00,104-10192-10284,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10284.pdf,62,62,3
625,2025-03-19 00:49:03.807861+00,104-10193-10076,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10076.pdf,62,62,113
628,2025-03-19 00:49:05.153045+00,104-10193-10163,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10163.pdf,62,62,59
633,2025-03-19 00:49:09.350394+00,104-10194-10019,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10019.pdf,63,63,206
635,2025-03-19 00:49:10.365387+00,104-10194-10024,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10024.pdf,63,63,35
636,2025-03-19 00:49:10.866385+00,104-10195-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10195-10002.pdf,63,63,191
638,2025-03-19 00:49:11.716044+00,104-10209-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10018.pdf,63,63,21
641,2025-03-19 00:49:12.867552+00,104-10209-10164,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10164.pdf,63,63,2
644,2025-03-19 00:49:16.081641+00,104-10210-10009,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10210-10009.pdf,64,64,267
645,2025-03-19 00:49:16.461027+00,104-10210-10021,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10210-10021.pdf,64,64,39
648,2025-03-19 00:49:18.038051+00,104-10210-10068,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10210-10068.pdf,64,64,265
653,2025-03-19 00:49:21.587312+00,104-10213-10202,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10213-10202.pdf,65,65,19
656,2025-03-19 00:49:22.937953+00,104-10214-10034,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10214-10034.pdf,65,65,64
658,2025-03-19 00:49:23.965346+00,104-10215-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10018.pdf,65,65,1
659,2025-03-19 00:49:24.137499+00,104-10215-10035,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10035.pdf,65,65,2
661,2025-03-19 00:49:27.413078+00,104-10215-10125,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10125.pdf,65,65,76
664,2025-03-19 00:49:30.016281+00,104-10215-10128,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10128.pdf,66,66,18
667,2025-03-19 00:49:31.213821+00,104-10215-10200,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10200.pdf,66,66,3
670,2025-03-19 00:49:33.000042+00,104-10215-10215,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10215.pdf,66,66,79
673,2025-03-19 00:49:35.930745+00,104-10216-10075,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10075.pdf,67,67,3
676,2025-03-19 00:49:37.135161+00,104-10216-10159,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10159.pdf,67,67,5
679,2025-03-19 00:49:38.340469+00,104-10216-10202,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10202.pdf,67,67,1
681,2025-03-19 00:49:39.509218+00,104-10216-10238,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10238.pdf,67,67,1
684,2025-03-19 00:49:41.836161+00,104-10216-10338,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10338.pdf,68,68,2
687,2025-03-19 00:49:43.201096+00,104-10217-10185,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10217-10185.pdf,68,68,53
692,2025-03-19 00:49:48.215691+00,104-10217-10228,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10217-10228.pdf,69,69,1
695,2025-03-19 00:49:50.773131+00,104-10218-10033,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10033.pdf,69,69,63
703,2025-03-19 00:49:56.887044+00,104-10219-10066,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10066.pdf,70,70,79
706,2025-03-19 00:49:59.022914+00,104-10219-10005,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10005.pdf,70,70,145
709,2025-03-19 00:50:00.554013+00,104-10219-10283,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10283.pdf,70,70,4
711,2025-03-19 00:50:01.433885+00,104-10219-10439,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10439.pdf,70,70,1
714,2025-03-19 00:50:04.143776+00,104-10220-10128,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10220-10128.pdf,71,71,152
715,2025-03-19 00:50:04.951667+00,104-10220-10293,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10220-10293.pdf,71,71,1
717,2025-03-19 00:50:05.849726+00,104-10221-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10002.pdf,71,71,234
722,2025-03-19 00:50:15.662889+00,104-10221-10032,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10032.pdf,72,72,1
724,2025-03-19 00:50:16.930252+00,104-10221-10026,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10026.pdf,72,72,53
726,2025-03-19 00:50:17.860565+00,104-10221-10310,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10310.pdf,72,72,8
729,2025-03-19 00:50:19.4415+00,104-10222-10033,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10222-10033.pdf,72,72,32
730,2025-03-19 00:50:21.664901+00,104-10222-10041,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10222-10041.pdf,72,72,149
732,2025-03-19 00:50:24.146258+00,104-10222-10043,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10222-10043.pdf,73,73,18
737,2025-03-19 00:50:27.295873+00,104-10224-10012,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10224-10012.pdf,73,73,307
740,2025-03-19 00:50:30.141136+00,104-10225-10030,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10225-10030.pdf,73,73,107
743,2025-03-19 00:50:33.710393+00,104-10226-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10001.pdf,74,74,3
746,2025-03-19 00:50:34.921634+00,104-10226-10045,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10045.pdf,74,74,4
751,2025-03-19 00:50:37.889929+00,104-10227-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10227-10000.pdf,74,74,222
754,2025-03-19 00:50:40.215386+00,104-10227-10121,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10227-10121.pdf,75,75,5
617,2025-03-19 00:48:58.395236+00,104-10188-10023,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10023.pdf,61,61,74
620,2025-03-19 00:48:59.52808+00,104-10192-10154,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10154.pdf,61,61,1
623,2025-03-19 00:49:02.365866+00,104-10192-10266,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10266.pdf,62,62,2
626,2025-03-19 00:49:03.841642+00,104-10193-10069,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10069.pdf,62,62,96
629,2025-03-19 00:49:05.412904+00,104-10194-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10001.pdf,62,62,145
631,2025-03-19 00:49:06.501307+00,104-10194-10015,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10015.pdf,62,62,80
634,2025-03-19 00:49:09.639419+00,104-10194-10022,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10022.pdf,63,63,150
637,2025-03-19 00:49:11.149198+00,104-10209-10017,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10017.pdf,63,63,96
640,2025-03-19 00:49:12.41866+00,104-10209-10025,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10025.pdf,63,63,2
643,2025-03-19 00:49:15.227704+00,104-10210-10020,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10210-10020.pdf,64,64,21
647,2025-03-19 00:49:18.001929+00,104-10211-10146,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10211-10146.pdf,64,64,1
651,2025-03-19 00:49:19.248484+00,104-10211-10326,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10211-10326.pdf,64,64,1
654,2025-03-19 00:49:21.834636+00,104-10213-10209,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10213-10209.pdf,65,65,14
655,2025-03-19 00:49:22.787489+00,104-10215-10003,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10003.pdf,65,65,3
657,2025-03-19 00:49:23.085278+00,104-10215-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10004.pdf,65,65,6
660,2025-03-19 00:49:24.512646+00,104-10215-10099,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10099.pdf,65,65,97
662,2025-03-19 00:49:29.743943+00,104-10215-10139,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10139.pdf,66,66,2
665,2025-03-19 00:49:31.06399+00,104-10215-10188,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10188.pdf,66,66,1
668,2025-03-19 00:49:32.424033+00,104-10216-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10000.pdf,66,66,1
672,2025-03-19 00:49:35.910955+00,104-10216-10073,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10073.pdf,67,67,2
675,2025-03-19 00:49:37.131119+00,104-10216-10171,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10171.pdf,67,67,3
678,2025-03-19 00:49:38.309949+00,104-10216-10199,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10199.pdf,67,67,2
683,2025-03-19 00:49:41.829773+00,104-10216-10397,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10397.pdf,68,68,1
686,2025-03-19 00:49:43.077039+00,104-10216-10398,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10398.pdf,68,68,6
689,2025-03-19 00:49:44.761196+00,104-10217-10223,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10217-10223.pdf,68,68,205
691,2025-03-19 00:49:45.916558+00,104-10217-10225,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10217-10225.pdf,68,68,239
694,2025-03-19 00:49:48.698568+00,104-10218-10007,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10007.pdf,69,69,183
698,2025-03-19 00:49:53.126798+00,104-10218-10035,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10035.pdf,69,69,7
700,2025-03-19 00:49:54.061846+00,104-10218-10032,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10032.pdf,69,69,167
702,2025-03-19 00:49:56.666828+00,104-10218-10097,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10097.pdf,70,70,2
704,2025-03-19 00:49:57.93587+00,104-10219-10143,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10143.pdf,70,70,7
713,2025-03-19 00:50:03.77698+00,104-10220-10069,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10220-10069.pdf,71,71,10
716,2025-03-19 00:50:04.964274+00,104-10220-10294,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10220-10294.pdf,71,71,2
718,2025-03-19 00:50:07.243689+00,104-10221-10007,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10007.pdf,71,71,73
720,2025-03-19 00:50:08.343189+00,104-10221-10003,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10003.pdf,71,71,154
723,2025-03-19 00:50:16.011627+00,104-10221-10222,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10222.pdf,72,72,5
727,2025-03-19 00:50:19.385058+00,104-10222-10032,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10222-10032.pdf,72,72,51
731,2025-03-19 00:50:21.668625+00,104-10222-10042,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10222-10042.pdf,72,72,202
734,2025-03-19 00:50:24.89276+00,104-10224-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10224-10000.pdf,73,73,376
738,2025-03-19 00:50:28.17943+00,104-10225-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10225-10000.pdf,73,73,407
742,2025-03-19 00:50:33.648042+00,104-10226-10011,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10011.pdf,74,74,1
745,2025-03-19 00:50:34.896976+00,104-10226-10067,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10067.pdf,74,74,1
747,2025-03-19 00:50:35.977753+00,104-10226-10023,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10023.pdf,74,74,384
749,2025-03-19 00:50:36.150123+00,104-10226-10090,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10090.pdf,74,74,3
750,2025-03-19 00:50:37.229813+00,104-10226-10117,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10117.pdf,74,74,19
753,2025-03-19 00:50:40.191587+00,104-10227-10046,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10227-10046.pdf,75,75,1
618,2025-03-19 00:48:58.780965+00,104-10188-10454,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10188-10454.pdf,61,61,1
621,2025-03-19 00:49:00.004828+00,104-10192-10229,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10192-10229.pdf,61,61,4
624,2025-03-19 00:49:02.369578+00,104-10193-10016,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10016.pdf,62,62,8
627,2025-03-19 00:49:03.962708+00,104-10193-10075,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10193-10075.pdf,62,62,70
630,2025-03-19 00:49:05.761671+00,104-10194-10014,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10014.pdf,62,62,232
632,2025-03-19 00:49:09.070505+00,104-10194-10017,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10194-10017.pdf,63,63,70
639,2025-03-19 00:49:12.183435+00,104-10209-10019,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10019.pdf,63,63,76
642,2025-03-19 00:49:15.159501+00,104-10209-10259,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10209-10259.pdf,64,64,2
646,2025-03-19 00:49:16.72544+00,104-10210-10037,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10210-10037.pdf,64,64,110
649,2025-03-19 00:49:19.032806+00,104-10211-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10211-10001.pdf,64,64,241
650,2025-03-19 00:49:19.21504+00,104-10213-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10213-10002.pdf,64,64,7
652,2025-03-19 00:49:21.586748+00,104-10213-10352,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10213-10352.pdf,65,65,21
663,2025-03-19 00:49:29.890453+00,104-10215-10129,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10129.pdf,66,66,92
666,2025-03-19 00:49:31.179754+00,104-10215-10146,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10146.pdf,66,66,4
669,2025-03-19 00:49:32.630688+00,104-10215-10214,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10215-10214.pdf,66,66,168
671,2025-03-19 00:49:33.597183+00,104-10216-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10002.pdf,66,66,1
674,2025-03-19 00:49:35.937532+00,104-10216-10046,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10046.pdf,67,67,2
677,2025-03-19 00:49:37.205169+00,104-10216-10148,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10148.pdf,67,67,17
680,2025-03-19 00:49:38.394203+00,104-10216-10234,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10234.pdf,67,67,5
682,2025-03-19 00:49:41.826838+00,104-10216-10273,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10216-10273.pdf,68,68,4
685,2025-03-19 00:49:43.029352+00,104-10217-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10217-10000.pdf,68,68,4
688,2025-03-19 00:49:44.259606+00,104-10217-10196,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10217-10196.pdf,68,68,2
690,2025-03-19 00:49:45.420764+00,104-10217-10221,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10217-10221.pdf,68,68,276
693,2025-03-19 00:49:48.408446+00,104-10218-10008,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10008.pdf,69,69,106
696,2025-03-19 00:49:51.425625+00,104-10218-10013,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10013.pdf,69,69,62
697,2025-03-19 00:49:52.524725+00,104-10218-10034,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10034.pdf,69,69,165
699,2025-03-19 00:49:53.707505+00,104-10218-10060,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10060.pdf,69,69,1
701,2025-03-19 00:49:54.349296+00,104-10218-10083,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10218-10083.pdf,69,69,2
705,2025-03-19 00:49:58.815832+00,104-10219-10153,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10153.pdf,70,70,166
707,2025-03-19 00:49:59.372393+00,104-10219-10154,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10154.pdf,70,70,11
708,2025-03-19 00:50:00.193537+00,104-10219-10282,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10282.pdf,70,70,4
710,2025-03-19 00:50:00.776569+00,104-10219-10418,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10219-10418.pdf,70,70,2
712,2025-03-19 00:50:03.766645+00,104-10220-10224,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10220-10224.pdf,71,71,1
719,2025-03-19 00:50:07.585227+00,104-10221-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10004.pdf,71,71,308
721,2025-03-19 00:50:13.398013+00,104-10221-10022,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10221-10022.pdf,71,71,132
725,2025-03-19 00:50:17.509799+00,104-10222-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10222-10001.pdf,72,72,5
728,2025-03-19 00:50:19.431647+00,104-10222-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10222-10002.pdf,72,72,176
733,2025-03-19 00:50:24.704878+00,104-10224-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10224-10001.pdf,73,73,178
735,2025-03-19 00:50:25.662064+00,104-10224-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10224-10004.pdf,73,73,128
736,2025-03-19 00:50:26.567626+00,104-10224-10006,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10224-10006.pdf,73,73,267
739,2025-03-19 00:50:28.771647+00,104-10224-10008,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10224-10008.pdf,73,73,240
741,2025-03-19 00:50:31.150444+00,104-10225-10027,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10225-10027.pdf,73,73,204
744,2025-03-19 00:50:33.711289+00,104-10225-10035,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10225-10035.pdf,74,74,2
748,2025-03-19 00:50:36.104588+00,104-10226-10087,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10226-10087.pdf,74,74,3
752,2025-03-19 00:50:40.190414+00,104-10227-10003,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10227-10003.pdf,75,75,1
755,2025-03-19 00:50:41.373466+00,104-10227-10271,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10227-10271.pdf,75,75,1
756,2025-03-19 00:50:41.447591+00,104-10227-10150,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10227-10150.pdf,75,75,8
757,2025-03-19 00:50:41.449001+00,104-10227-10153,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10227-10153.pdf,75,75,10
758,2025-03-19 00:50:42.588411+00,104-10228-10045,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10228-10045.pdf,75,75,2
759,2025-03-19 00:50:42.602556+00,104-10228-10076,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10228-10076.pdf,75,75,1
761,2025-03-19 00:50:43.766363+00,104-10228-10419,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10228-10419.pdf,75,75,1
764,2025-03-19 00:50:46.664933+00,104-10229-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10229-10002.pdf,76,76,441
767,2025-03-19 00:50:47.941587+00,104-10231-10042,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10231-10042.pdf,76,76,6
770,2025-03-19 00:50:49.227079+00,104-10232-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10232-10018.pdf,76,76,17
772,2025-03-19 00:50:51.966507+00,104-10234-10069,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10069.pdf,77,77,2
775,2025-03-19 00:50:53.150048+00,104-10234-10083,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10083.pdf,77,77,1
778,2025-03-19 00:50:54.346513+00,104-10234-10105,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10105.pdf,77,77,1
783,2025-03-19 00:50:57.992518+00,104-10234-10148,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10148.pdf,78,78,1
786,2025-03-19 00:50:59.184982+00,104-10236-10053,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10236-10053.pdf,78,78,2
789,2025-03-19 00:51:00.393714+00,104-10236-10054,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10236-10054.pdf,78,78,2
